"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
-1,482525047;-1,62078496;-2,163436676;-2,91141742;-3,493909392;-3,936487594;-4,419131427;-5,241911368;-5,576681866;-6,114350791;-6,263693703;-6,165014896;-0,487033488;-0,675148307;-1,096467641;-0,913041629;-1,020435845;-1,160424557;-1,262578769;-1,018818013;-1,116148543;-0,929546298;-0,716966511;-0,468727774;0,212144586;0,178653851;0,169906463;0,150526569;0,063473469;-0,017708694;0,043852994;0,249390058;0,367012501;0,53805283;0,600948571;0,699613752;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,236424331;-0,480981803;-0,323281367;-0,409281421;0,147864911;0,227811741;0,349524375;-0,17888246;-1,307195683;-1,308040906;-1,475761336;-1,197543503;-1,343958471;-1,610587448;-1,69462519;-1,492351833;-1,781278166;-1,78448384;-1,554741715;-1,196584293;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,484198147;-0,352769091;-0,515152491;-0,732798138;-0,488947271;-0,351071434;-0,04233358;-0,208301568;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,130546279;0,029174091;0,346962288;0,336382026;-0,153645016;-0,085405855;0,131428975;0,14405504;-2,236293451;-1,862582889;-1,656008615;-1,451471465;-1,322777462;-1,281869255;-0,888564046;-0,677710219;-0,65141484;-0,405919542;-0,435808205;-0,155439866
-0,814828031;-1,482525047;-1,62078496;-2,163436676;-2,91141742;-3,493909392;-3,936487594;-4,419131427;-5,241911368;-5,576681866;-6,114350791;-6,263693703;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,913041629;-1,020435845;-1,160424557;-1,262578769;-1,018818013;-1,116148543;-0,929546298;-0,716966511;0,309022565;0,212144586;0,178653851;0,169906463;0,150526569;0,063473469;-0,017708694;0,043852994;0,249390058;0,367012501;0,53805283;0,600948571;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,236424331;-0,480981803;-0,323281367;-0,409281421;0,147864911;0,227811741;0,349524375;-1,327215742;-1,307195683;-1,308040906;-1,475761336;-1,197543503;-1,343958471;-1,610587448;-1,69462519;-1,492351833;-1,781278166;-1,78448384;-1,554741715;0,596097696;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,484198147;-0,352769091;-0,515152491;-0,732798138;-0,488947271;-0,351071434;-0,04233358;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,130546279;0,029174091;0,346962288;0,336382026;-0,153645016;-0,085405855;0,131428975;-2,009586717;-2,236293451;-1,862582889;-1,656008615;-1,451471465;-1,322777462;-1,281869255;-0,888564046;-0,677710219;-0,65141484;-0,405919542;-0,435808205
-0,364568959;-0,814828031;-1,482525047;-1,62078496;-2,163436676;-2,91141742;-3,493909392;-3,936487594;-4,419131427;-5,241911368;-5,576681866;-6,114350791;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,913041629;-1,020435845;-1,160424557;-1,262578769;-1,018818013;-1,116148543;-0,929546298;0,369356602;0,309022565;0,212144586;0,178653851;0,169906463;0,150526569;0,063473469;-0,017708694;0,043852994;0,249390058;0,367012501;0,53805283;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,236424331;-0,480981803;-0,323281367;-0,409281421;0,147864911;0,227811741;-1,083682653;-1,327215742;-1,307195683;-1,308040906;-1,475761336;-1,197543503;-1,343958471;-1,610587448;-1,69462519;-1,492351833;-1,781278166;-1,78448384;0,348593666;0,596097696;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,484198147;-0,352769091;-0,515152491;-0,732798138;-0,488947271;-0,351071434;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,130546279;0,029174091;0,346962288;0,336382026;-0,153645016;-0,085405855;-1,985083518;-2,009586717;-2,236293451;-1,862582889;-1,656008615;-1,451471465;-1,322777462;-1,281869255;-0,888564046;-0,677710219;-0,65141484;-0,405919542
0,275875247;-0,364568959;-0,814828031;-1,482525047;-1,62078496;-2,163436676;-2,91141742;-3,493909392;-3,936487594;-4,419131427;-5,241911368;-5,576681866;0,149103155;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,913041629;-1,020435845;-1,160424557;-1,262578769;-1,018818013;-1,116148543;0,430000947;0,369356602;0,309022565;0,212144586;0,178653851;0,169906463;0,150526569;0,063473469;-0,017708694;0,043852994;0,249390058;0,367012501;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,236424331;-0,480981803;-0,323281367;-0,409281421;0,147864911;-0,904964665;-1,083682653;-1,327215742;-1,307195683;-1,308040906;-1,475761336;-1,197543503;-1,343958471;-1,610587448;-1,69462519;-1,492351833;-1,781278166;0,208785534;0,348593666;0,596097696;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,484198147;-0,352769091;-0,515152491;-0,732798138;-0,488947271;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,130546279;0,029174091;0,346962288;0,336382026;-0,153645016;-1,788179333;-1,985083518;-2,009586717;-2,236293451;-1,862582889;-1,656008615;-1,451471465;-1,322777462;-1,281869255;-0,888564046;-0,677710219;-0,65141484
0,549928599;0,275875247;-0,364568959;-0,814828031;-1,482525047;-1,62078496;-2,163436676;-2,91141742;-3,493909392;-3,936487594;-4,419131427;-5,241911368;0,277014537;0,149103155;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,913041629;-1,020435845;-1,160424557;-1,262578769;-1,018818013;0,425033639;0,430000947;0,369356602;0,309022565;0,212144586;0,178653851;0,169906463;0,150526569;0,063473469;-0,017708694;0,043852994;0,249390058;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,236424331;-0,480981803;-0,323281367;-0,409281421;-0,942880808;-0,904964665;-1,083682653;-1,327215742;-1,307195683;-1,308040906;-1,475761336;-1,197543503;-1,343958471;-1,610587448;-1,69462519;-1,492351833;0,444580559;0,208785534;0,348593666;0,596097696;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,484198147;-0,352769091;-0,515152491;-0,732798138;-0,15679415;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,130546279;0,029174091;0,346962288;0,336382026;-1,431916108;-1,788179333;-1,985083518;-2,009586717;-2,236293451;-1,862582889;-1,656008615;-1,451471465;-1,322777462;-1,281869255;-0,888564046;-0,677710219
0,416416103;0,549928599;0,275875247;-0,364568959;-0,814828031;-1,482525047;-1,62078496;-2,163436676;-2,91141742;-3,493909392;-3,936487594;-4,419131427;0,289783666;0,277014537;0,149103155;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,913041629;-1,020435845;-1,160424557;-1,262578769;0,522509121;0,425033639;0,430000947;0,369356602;0,309022565;0,212144586;0,178653851;0,169906463;0,150526569;0,063473469;-0,017708694;0,043852994;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,236424331;-0,480981803;-0,323281367;-1,0309074;-0,942880808;-0,904964665;-1,083682653;-1,327215742;-1,307195683;-1,308040906;-1,475761336;-1,197543503;-1,343958471;-1,610587448;-1,69462519;0,7705475;0,444580559;0,208785534;0,348593666;0,596097696;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,484198147;-0,352769091;-0,515152491;-0,578495578;-0,15679415;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,130546279;0,029174091;0,346962288;-1,470252072;-1,431916108;-1,788179333;-1,985083518;-2,009586717;-2,236293451;-1,862582889;-1,656008615;-1,451471465;-1,322777462;-1,281869255;-0,888564046
0,290428722;0,416416103;0,549928599;0,275875247;-0,364568959;-0,814828031;-1,482525047;-1,62078496;-2,163436676;-2,91141742;-3,493909392;-3,936487594;0,408902886;0,289783666;0,277014537;0,149103155;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,913041629;-1,020435845;-1,160424557;0,538314382;0,522509121;0,425033639;0,430000947;0,369356602;0,309022565;0,212144586;0,178653851;0,169906463;0,150526569;0,063473469;-0,017708694;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,236424331;-0,480981803;-1,046444129;-1,0309074;-0,942880808;-0,904964665;-1,083682653;-1,327215742;-1,307195683;-1,308040906;-1,475761336;-1,197543503;-1,343958471;-1,610587448;1,047126825;0,7705475;0,444580559;0,208785534;0,348593666;0,596097696;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,484198147;-0,352769091;-0,759119164;-0,578495578;-0,15679415;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,130546279;0,029174091;-1,393553219;-1,470252072;-1,431916108;-1,788179333;-1,985083518;-2,009586717;-2,236293451;-1,862582889;-1,656008615;-1,451471465;-1,322777462;-1,281869255
0,304060197;0,290428722;0,416416103;0,549928599;0,275875247;-0,364568959;-0,814828031;-1,482525047;-1,62078496;-2,163436676;-2,91141742;-3,493909392;0,397392661;0,408902886;0,289783666;0,277014537;0,149103155;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,913041629;-1,020435845;0,23732819;0,538314382;0,522509121;0,425033639;0,430000947;0,369356602;0,309022565;0,212144586;0,178653851;0,169906463;0,150526569;0,063473469;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,236424331;-1,228860307;-1,046444129;-1,0309074;-0,942880808;-0,904964665;-1,083682653;-1,327215742;-1,307195683;-1,308040906;-1,475761336;-1,197543503;-1,343958471;1,15627312;1,047126825;0,7705475;0,444580559;0,208785534;0,348593666;0,596097696;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,484198147;-0,553769506;-0,759119164;-0,578495578;-0,15679415;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,130546279;-0,803312858;-1,393553219;-1,470252072;-1,431916108;-1,788179333;-1,985083518;-2,009586717;-2,236293451;-1,862582889;-1,656008615;-1,451471465;-1,322777462
0,244777017;0,304060197;0,290428722;0,416416103;0,549928599;0,275875247;-0,364568959;-0,814828031;-1,482525047;-1,62078496;-2,163436676;-2,91141742;0,548823278;0,397392661;0,408902886;0,289783666;0,277014537;0,149103155;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,913041629;0,0703857429999999;0,23732819;0,538314382;0,522509121;0,425033639;0,430000947;0,369356602;0,309022565;0,212144586;0,178653851;0,169906463;0,150526569;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,569751779;-1,30855237;-1,228860307;-1,046444129;-1,0309074;-0,942880808;-0,904964665;-1,083682653;-1,327215742;-1,307195683;-1,308040906;-1,475761336;-1,197543503;1,413936764;1,15627312;1,047126825;0,7705475;0,444580559;0,208785534;0,348593666;0,596097696;0,664332176;0,379974298;-0,18274834;-0,365704369;-0,342760153;-0,553769506;-0,759119164;-0,578495578;-0,15679415;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,454256523;-0,531386485;-0,803312858;-1,393553219;-1,470252072;-1,431916108;-1,788179333;-1,985083518;-2,009586717;-2,236293451;-1,862582889;-1,656008615;-1,451471465
0,055448322;0,244777017;0,304060197;0,290428722;0,416416103;0,549928599;0,275875247;-0,364568959;-0,814828031;-1,482525047;-1,62078496;-2,163436676;0,507908458;0,548823278;0,397392661;0,408902886;0,289783666;0,277014537;0,149103155;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-1,096467641;-0,104151375;0,0703857429999999;0,23732819;0,538314382;0,522509121;0,425033639;0,430000947;0,369356602;0,309022565;0,212144586;0,178653851;0,169906463;-3,501827318;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-1,606687629;-1,010240537;-1,30855237;-1,228860307;-1,046444129;-1,0309074;-0,942880808;-0,904964665;-1,083682653;-1,327215742;-1,307195683;-1,308040906;-1,475761336;1,47356854;1,413936764;1,15627312;1,047126825;0,7705475;0,444580559;0,208785534;0,348593666;0,596097696;0,664332176;0,379974298;-0,18274834;-0,092623387;-0,342760153;-0,553769506;-0,759119164;-0,578495578;-0,15679415;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;-0,188960375;-0,221632427;-0,531386485;-0,803312858;-1,393553219;-1,470252072;-1,431916108;-1,788179333;-1,985083518;-2,009586717;-2,236293451;-1,862582889;-1,656008615
-0,208257668;0,055448322;0,244777017;0,304060197;0,290428722;0,416416103;0,549928599;0,275875247;-0,364568959;-0,814828031;-1,482525047;-1,62078496;0,341533542;0,507908458;0,548823278;0,397392661;0,408902886;0,289783666;0,277014537;0,149103155;-0,096604517;-0,325957488;-0,487033488;-0,675148307;-0,017917884;-0,104151375;0,0703857429999999;0,23732819;0,538314382;0,522509121;0,425033639;0,430000947;0,369356602;0,309022565;0,212144586;0,178653851;-3,455477209;-3,501827318;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-1,473667711;-0,708570168;-1,010240537;-1,30855237;-1,228860307;-1,046444129;-1,0309074;-0,942880808;-0,904964665;-1,083682653;-1,327215742;-1,307195683;-1,308040906;1,580648386;1,47356854;1,413936764;1,15627312;1,047126825;0,7705475;0,444580559;0,208785534;0,348593666;0,596097696;0,664332176;0,379974298;-0,222022154;-0,092623387;-0,342760153;-0,553769506;-0,759119164;-0,578495578;-0,15679415;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,044577747;0,019565167;-0,221632427;-0,531386485;-0,803312858;-1,393553219;-1,470252072;-1,431916108;-1,788179333;-1,985083518;-2,009586717;-2,236293451;-1,862582889
0,161258794;-0,208257668;0,055448322;0,244777017;0,304060197;0,290428722;0,416416103;0,549928599;0,275875247;-0,364568959;-0,814828031;-1,482525047;-0,247703956;0,341533542;0,507908458;0,548823278;0,397392661;0,408902886;0,289783666;0,277014537;0,149103155;-0,096604517;-0,325957488;-0,487033488;0,223589115;-0,017917884;-0,104151375;0,0703857429999999;0,23732819;0,538314382;0,522509121;0,425033639;0,430000947;0,369356602;0,309022565;0,212144586;-4,002764813;-3,455477209;-3,501827318;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-1,581233401;-0,627037063;-0,708570168;-1,010240537;-1,30855237;-1,228860307;-1,046444129;-1,0309074;-0,942880808;-0,904964665;-1,083682653;-1,327215742;-1,307195683;1,303112655;1,580648386;1,47356854;1,413936764;1,15627312;1,047126825;0,7705475;0,444580559;0,208785534;0,348593666;0,596097696;0,664332176;-0,124452783;-0,222022154;-0,092623387;-0,342760153;-0,553769506;-0,759119164;-0,578495578;-0,15679415;-0,311622843;-0,254673964;-0,09050244;-0,0447047100000001;0,499615628;0,019565167;-0,221632427;-0,531386485;-0,803312858;-1,393553219;-1,470252072;-1,431916108;-1,788179333;-1,985083518;-2,009586717;-2,236293451
0,646736918;0,161258794;-0,208257668;0,055448322;0,244777017;0,304060197;0,290428722;0,416416103;0,549928599;0,275875247;-0,364568959;-0,814828031;-0,425768521;-0,247703956;0,341533542;0,507908458;0,548823278;0,397392661;0,408902886;0,289783666;0,277014537;0,149103155;-0,096604517;-0,325957488;0,208734544;0,223589115;-0,017917884;-0,104151375;0,0703857429999999;0,23732819;0,538314382;0,522509121;0,425033639;0,430000947;0,369356602;0,309022565;-4,810611946;-4,002764813;-3,455477209;-3,501827318;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-2,244272615;-0,446866095;-0,627037063;-0,708570168;-1,010240537;-1,30855237;-1,228860307;-1,046444129;-1,0309074;-0,942880808;-0,904964665;-1,083682653;-1,327215742;0,824535944;1,303112655;1,580648386;1,47356854;1,413936764;1,15627312;1,047126825;0,7705475;0,444580559;0,208785534;0,348593666;0,596097696;0,082927784;-0,124452783;-0,222022154;-0,092623387;-0,342760153;-0,553769506;-0,759119164;-0,578495578;-0,15679415;-0,311622843;-0,254673964;-0,09050244;0,718845732;0,499615628;0,019565167;-0,221632427;-0,531386485;-0,803312858;-1,393553219;-1,470252072;-1,431916108;-1,788179333;-1,985083518;-2,009586717
0,398580854;0,646736918;0,161258794;-0,208257668;0,055448322;0,244777017;0,304060197;0,290428722;0,416416103;0,549928599;0,275875247;-0,364568959;-0,306322973;-0,425768521;-0,247703956;0,341533542;0,507908458;0,548823278;0,397392661;0,408902886;0,289783666;0,277014537;0,149103155;-0,096604517;-0,02280711;0,208734544;0,223589115;-0,017917884;-0,104151375;0,0703857429999999;0,23732819;0,538314382;0,522509121;0,425033639;0,430000947;0,369356602;-4,824443259;-4,810611946;-4,002764813;-3,455477209;-3,501827318;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-3,070822801;-0,240436867;-0,446866095;-0,627037063;-0,708570168;-1,010240537;-1,30855237;-1,228860307;-1,046444129;-1,0309074;-0,942880808;-0,904964665;-1,083682653;0,894685897;0,824535944;1,303112655;1,580648386;1,47356854;1,413936764;1,15627312;1,047126825;0,7705475;0,444580559;0,208785534;0,348593666;0,050466533;0,082927784;-0,124452783;-0,222022154;-0,092623387;-0,342760153;-0,553769506;-0,759119164;-0,578495578;-0,15679415;-0,311622843;-0,254673964;0,460360582;0,718845732;0,499615628;0,019565167;-0,221632427;-0,531386485;-0,803312858;-1,393553219;-1,470252072;-1,431916108;-1,788179333;-1,985083518
0,250810076;0,398580854;0,646736918;0,161258794;-0,208257668;0,055448322;0,244777017;0,304060197;0,290428722;0,416416103;0,549928599;0,275875247;-0,00652830399999998;-0,306322973;-0,425768521;-0,247703956;0,341533542;0,507908458;0,548823278;0,397392661;0,408902886;0,289783666;0,277014537;0,149103155;-0,714080311;-0,02280711;0,208734544;0,223589115;-0,017917884;-0,104151375;0,0703857429999999;0,23732819;0,538314382;0,522509121;0,425033639;0,430000947;-4,363807486;-4,824443259;-4,810611946;-4,002764813;-3,455477209;-3,501827318;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-3,738213523;-0,432653496;-0,240436867;-0,446866095;-0,627037063;-0,708570168;-1,010240537;-1,30855237;-1,228860307;-1,046444129;-1,0309074;-0,942880808;-0,904964665;1,124325363;0,894685897;0,824535944;1,303112655;1,580648386;1,47356854;1,413936764;1,15627312;1,047126825;0,7705475;0,444580559;0,208785534;-0,089837295;0,050466533;0,082927784;-0,124452783;-0,222022154;-0,092623387;-0,342760153;-0,553769506;-0,759119164;-0,578495578;-0,15679415;-0,311622843;0,652321288;0,460360582;0,718845732;0,499615628;0,019565167;-0,221632427;-0,531386485;-0,803312858;-1,393553219;-1,470252072;-1,431916108;-1,788179333
0,128412214;0,250810076;0,398580854;0,646736918;0,161258794;-0,208257668;0,055448322;0,244777017;0,304060197;0,290428722;0,416416103;0,549928599;-0,036897768;-0,00652830399999998;-0,306322973;-0,425768521;-0,247703956;0,341533542;0,507908458;0,548823278;0,397392661;0,408902886;0,289783666;0,277014537;-0,898629917;-0,714080311;-0,02280711;0,208734544;0,223589115;-0,017917884;-0,104151375;0,0703857429999999;0,23732819;0,538314382;0,522509121;0,425033639;-3,869012826;-4,363807486;-4,824443259;-4,810611946;-4,002764813;-3,455477209;-3,501827318;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-4,001359113;-0,45033267;-0,432653496;-0,240436867;-0,446866095;-0,627037063;-0,708570168;-1,010240537;-1,30855237;-1,228860307;-1,046444129;-1,0309074;-0,942880808;1,603394174;1,124325363;0,894685897;0,824535944;1,303112655;1,580648386;1,47356854;1,413936764;1,15627312;1,047126825;0,7705475;0,444580559;0,096176047;-0,089837295;0,050466533;0,082927784;-0,124452783;-0,222022154;-0,092623387;-0,342760153;-0,553769506;-0,759119164;-0,578495578;-0,15679415;0,581743365;0,652321288;0,460360582;0,718845732;0,499615628;0,019565167;-0,221632427;-0,531386485;-0,803312858;-1,393553219;-1,470252072;-1,431916108
-0,027499896;0,128412214;0,250810076;0,398580854;0,646736918;0,161258794;-0,208257668;0,055448322;0,244777017;0,304060197;0,290428722;0,416416103;-0,366357205;-0,036897768;-0,00652830399999998;-0,306322973;-0,425768521;-0,247703956;0,341533542;0,507908458;0,548823278;0,397392661;0,408902886;0,289783666;-0,560388716;-0,898629917;-0,714080311;-0,02280711;0,208734544;0,223589115;-0,017917884;-0,104151375;0,0703857429999999;0,23732819;0,538314382;0,522509121;-4,168373042;-3,869012826;-4,363807486;-4,824443259;-4,810611946;-4,002764813;-3,455477209;-3,501827318;-3,326799132;-3,631261339;-3,716700777;-3,816124033;-0,195086227;-0,45033267;-0,432653496;-0,240436867;-0,446866095;-0,627037063;-0,708570168;-1,010240537;-1,30855237;-1,228860307;-1,046444129;-1,0309074;1,367139485;1,603394174;1,124325363;0,894685897;0,824535944;1,303112655;1,580648386;1,47356854;1,413936764;1,15627312;1,047126825;0,7705475;-0,155599456;0,096176047;-0,089837295;0,050466533;0,082927784;-0,124452783;-0,222022154;-0,092623387;-0,342760153;-0,553769506;-0,759119164;-0,578495578;0,456537375;0,581743365;0,652321288;0,460360582;0,718845732;0,499615628;0,019565167;-0,221632427;-0,531386485;-0,803312858;-1,393553219;-1,470252072
